unit,indic,geo,TIME_PERIOD,OBS_VALUE
HICP2015,CP-HI00,HU,2012-09,98.84
HICP2015,CP-HI00,HU,2012-10,99.0
HICP2015,CP-HI00,HU,2012-11,98.93
HICP2015,CP-HI00,HU,2012-12,98.97
HICP2015,CP-HI00,HU,2013-01,99.12
HICP2015,CP-HI00,HU,2013-02,99.74
HICP2015,CP-HI00,HU,2013-03,100.01
HICP2015,CP-HI00,HU,2013-04,100.29
HICP2015,CP-HI00,HU,2013-05,100.17
HICP2015,CP-HI00,HU,2013-06,100.41
HICP2015,CP-HI00,HU,2013-07,99.99
HICP2015,CP-HI00,HU,2013-08,99.93
HICP2015,CP-HI00,HU,2013-09,100.4
HICP2015,CP-HI00,HU,2013-10,100.08
HICP2015,CP-HI00,HU,2013-11,99.32
HICP2015,CP-HI00,HU,2013-12,99.56
HICP2015,CP-HI00,HU,2014-01,99.93
HICP2015,CP-HI00,HU,2014-02,100.01
HICP2015,CP-HI00,HU,2014-03,100.23
HICP2015,CP-HI00,HU,2014-04,100.12
HICP2015,CP-HI00,HU,2014-05,100.19
HICP2015,CP-HI00,HU,2014-06,100.29
HICP2015,CP-HI00,HU,2014-07,100.45
HICP2015,CP-HI00,HU,2014-08,100.22
HICP2015,CP-HI00,HU,2014-09,99.87
HICP2015,CP-HI00,HU,2014-10,99.79
HICP2015,CP-HI00,HU,2014-11,99.4
HICP2015,CP-HI00,HU,2014-12,98.72
HICP2015,CP-HI00,HU,2015-01,98.56
HICP2015,CP-HI00,HU,2015-02,99.06
HICP2015,CP-HI00,HU,2015-03,99.7
HICP2015,CP-HI00,HU,2015-04,100.1
HICP2015,CP-HI00,HU,2015-05,100.81
HICP2015,CP-HI00,HU,2015-06,100.99
HICP2015,CP-HI00,HU,2015-07,100.97
HICP2015,CP-HI00,HU,2015-08,100.35
HICP2015,CP-HI00,HU,2015-09,99.76
HICP2015,CP-HI00,HU,2015-10,100.02
HICP2015,CP-HI00,HU,2015-11,100.0
HICP2015,CP-HI00,HU,2015-12,99.66
HICP2015,CP-HI00,HU,2016-01,99.52
HICP2015,CP-HI00,HU,2016-02,99.38
HICP2015,CP-HI00,HU,2016-03,99.53
HICP2015,CP-HI00,HU,2016-04,100.37
HICP2015,CP-HI00,HU,2016-05,100.66
HICP2015,CP-HI00,HU,2016-06,100.87
HICP2015,CP-HI00,HU,2016-07,100.69
HICP2015,CP-HI00,HU,2016-08,100.28
HICP2015,CP-HI00,HU,2016-09,100.45
HICP2015,CP-HI00,HU,2016-10,101.1
HICP2015,CP-HI00,HU,2016-11,101.06
HICP2015,CP-HI00,HU,2016-12,101.46
HICP2015,CP-HI00,HU,2017-01,101.87
HICP2015,CP-HI00,HU,2017-02,102.22
HICP2015,CP-HI00,HU,2017-03,102.21
HICP2015,CP-HI00,HU,2017-04,102.63
HICP2015,CP-HI00,HU,2017-05,102.79
HICP2015,CP-HI00,HU,2017-06,102.85
HICP2015,CP-HI00,HU,2017-07,102.92
HICP2015,CP-HI00,HU,2017-08,102.95
HICP2015,CP-HI00,HU,2017-09,103.01
HICP2015,CP-HI00,HU,2017-10,103.34
HICP2015,CP-HI00,HU,2017-11,103.66
HICP2015,CP-HI00,HU,2017-12,103.68
HICP2015,CP-HI00,HU,2018-01,104.01
HICP2015,CP-HI00,HU,2018-02,104.18
HICP2015,CP-HI00,HU,2018-03,104.29
HICP2015,CP-HI00,HU,2018-04,105.06
HICP2015,CP-HI00,HU,2018-05,105.75
HICP2015,CP-HI00,HU,2018-06,106.11
HICP2015,CP-HI00,HU,2018-07,106.44
HICP2015,CP-HI00,HU,2018-08,106.49
HICP2015,CP-HI00,HU,2018-09,106.82
HICP2015,CP-HI00,HU,2018-10,107.35
HICP2015,CP-HI00,HU,2018-11,106.98
HICP2015,CP-HI00,HU,2018-12,106.58
HICP2015,CP-HI00,HU,2019-01,106.88
HICP2015,CP-HI00,HU,2019-02,107.47
HICP2015,CP-HI00,HU,2019-03,108.23
HICP2015,CP-HI00,HU,2019-04,109.2
HICP2015,CP-HI00,HU,2019-05,110.0
HICP2015,CP-HI00,HU,2019-06,109.75
HICP2015,CP-HI00,HU,2019-07,109.98
HICP2015,CP-HI00,HU,2019-08,109.89
HICP2015,CP-HI00,HU,2019-09,109.91
HICP2015,CP-HI00,HU,2019-10,110.58
HICP2015,CP-HI00,HU,2019-11,110.66
HICP2015,CP-HI00,HU,2019-12,110.96
HICP2015,CP-HI00,HU,2020-01,111.92
HICP2015,CP-HI00,HU,2020-02,112.22
HICP2015,CP-HI00,HU,2020-03,112.48
HICP2015,CP-HI00,HU,2020-04,111.95
HICP2015,CP-HI00,HU,2020-05,112.45
HICP2015,CP-HI00,HU,2020-06,112.92
HICP2015,CP-HI00,HU,2020-07,114.25
HICP2015,CP-HI00,HU,2020-08,114.24
HICP2015,CP-HI00,HU,2020-09,113.7
HICP2015,CP-HI00,HU,2020-10,113.91
HICP2015,CP-HI00,HU,2020-11,113.72
HICP2015,CP-HI00,HU,2020-12,114.08
HICP2015,CP-HI00,HU,2021-01,115.12
HICP2015,CP-HI00,HU,2021-02,115.94
HICP2015,CP-HI00,HU,2021-03,116.83
HICP2015,CP-HI00,HU,2021-04,117.75
HICP2015,CP-HI00,HU,2021-05,118.4
HICP2015,CP-HI00,HU,2021-06,118.93
HICP2015,CP-HI00,HU,2021-07,119.59
HICP2015,CP-HI00,HU,2021-08,119.86
HICP2015,CP-HI00,HU,2021-09,120.01
HICP2015,CP-HI00,HU,2021-10,121.38
HICP2015,CP-HI00,HU,2021-11,122.2
HICP2015,CP-HI00,HU,2021-12,122.51
HICP2015,CP-HI00,HU,2022-01,124.26
HICP2015,CP-HI00,HU,2022-02,125.64
HICP2015,CP-HI00,HU,2022-03,126.9
HICP2015,CP-HI00,HU,2022-04,129.03
HICP2015,CP-HI00,HU,2022-05,131.24
HICP2015,CP-HI00,HU,2022-06,133.9
HICP2015,CP-HI00,HU,2022-07,137.14
HICP2015,CP-HI00,HU,2022-08,142.19
HICP2015,CP-HI00,HU,2022-09,144.82
HICP2015,CP-HI00,HU,2022-10,147.91
HICP2015,CP-HI00,HU,2022-11,150.48
HICP2015,CP-HI00,HU,2022-12,153.14
HICP2015,CP-HI00,HU,2023-01,156.81
HICP2015,CP-HI00,HU,2023-02,158.08
HICP2015,CP-HI00,HU,2023-03,159.42
HICP2015,CP-HI00,HU,2023-04,160.57
HICP2015,CP-HI00,HU,2023-05,159.99
HICP2015,CP-HI00,HU,2023-06,160.55
HICP2015,CP-HI00,HU,2023-07,161.12
HICP2015,CP-HI00,HU,2023-08,162.37
HICP2015,CP-HI00,HU,2023-09,162.49
HICP2015,CP-HI00,HU,2023-10,162.1
HICP2015,CP-HI00,HU,2023-11,162.07
HICP2015,CP-HI00,HU,2023-12,161.55
HICP2015,CP-HI00,HU,2024-01,162.62
HICP2015,CP-HI00,HU,2024-02,163.78
HICP2015,CP-HI00,HU,2024-03,165.12
HICP2015,CP-HI00,HU,2024-04,166.34
HICP2015,CP-HI00,HU,2024-05,166.3
HICP2015,CP-HI00,HU,2024-06,166.33
HICP2015,CP-HI00,IE,1996-01,68.1
HICP2015,CP-HI00,IE,1996-02,68.6
HICP2015,CP-HI00,IE,1996-03,68.9
HICP2015,CP-HI00,IE,1996-04,68.8
HICP2015,CP-HI00,IE,1996-05,68.9
HICP2015,CP-HI00,IE,1996-06,69.1
HICP2015,CP-HI00,IE,1996-07,68.9
HICP2015,CP-HI00,IE,1996-08,69.3
HICP2015,CP-HI00,IE,1996-09,69.7
HICP2015,CP-HI00,IE,1996-10,69.6
HICP2015,CP-HI00,IE,1996-11,69.7
HICP2015,CP-HI00,IE,1996-12,70.0
HICP2015,CP-HI00,IE,1997-01,69.3
HICP2015,CP-HI00,IE,1997-02,69.8
HICP2015,CP-HI00,IE,1997-03,69.8
HICP2015,CP-HI00,IE,1997-04,69.9
HICP2015,CP-HI00,IE,1997-05,69.9
HICP2015,CP-HI00,IE,1997-06,70.1
HICP2015,CP-HI00,IE,1997-07,70.0
HICP2015,CP-HI00,IE,1997-08,69.8
HICP2015,CP-HI00,IE,1997-09,70.1
HICP2015,CP-HI00,IE,1997-10,70.2
HICP2015,CP-HI00,IE,1997-11,70.4
HICP2015,CP-HI00,IE,1997-12,70.7
HICP2015,CP-HI00,IE,1998-01,70.2
HICP2015,CP-HI00,IE,1998-02,70.5
HICP2015,CP-HI00,IE,1998-03,70.9
HICP2015,CP-HI00,IE,1998-04,71.3
HICP2015,CP-HI00,IE,1998-05,71.5
HICP2015,CP-HI00,IE,1998-06,71.9
HICP2015,CP-HI00,IE,1998-07,71.7
HICP2015,CP-HI00,IE,1998-08,71.8
HICP2015,CP-HI00,IE,1998-09,72.0
HICP2015,CP-HI00,IE,1998-10,72.0
HICP2015,CP-HI00,IE,1998-11,72.0
HICP2015,CP-HI00,IE,1998-12,72.2
HICP2015,CP-HI00,IE,1999-01,71.6
HICP2015,CP-HI00,IE,1999-02,72.1
HICP2015,CP-HI00,IE,1999-03,72.3
HICP2015,CP-HI00,IE,1999-04,72.7
HICP2015,CP-HI00,IE,1999-05,73.2
HICP2015,CP-HI00,IE,1999-06,73.4
HICP2015,CP-HI00,IE,1999-07,73.1
HICP2015,CP-HI00,IE,1999-08,73.6
HICP2015,CP-HI00,IE,1999-09,73.9
HICP2015,CP-HI00,IE,1999-10,74.0
HICP2015,CP-HI00,IE,1999-11,74.1
HICP2015,CP-HI00,IE,1999-12,75.0
HICP2015,CP-HI00,IE,2000-01,74.8
HICP2015,CP-HI00,IE,2000-02,75.4
HICP2015,CP-HI00,IE,2000-03,75.9
HICP2015,CP-HI00,IE,2000-04,76.4
HICP2015,CP-HI00,IE,2000-05,76.9
HICP2015,CP-HI00,IE,2000-06,77.4
HICP2015,CP-HI00,IE,2000-07,77.4
HICP2015,CP-HI00,IE,2000-08,77.8
HICP2015,CP-HI00,IE,2000-09,78.0
HICP2015,CP-HI00,IE,2000-10,78.4
HICP2015,CP-HI00,IE,2000-11,78.5
HICP2015,CP-HI00,IE,2000-12,78.5
HICP2015,CP-HI00,IE,2001-01,77.7
HICP2015,CP-HI00,IE,2001-02,78.4
HICP2015,CP-HI00,IE,2001-03,79.0
HICP2015,CP-HI00,IE,2001-04,79.6
HICP2015,CP-HI00,IE,2001-05,80.1
HICP2015,CP-HI00,IE,2001-06,80.7
HICP2015,CP-HI00,IE,2001-07,80.5
HICP2015,CP-HI00,IE,2001-08,80.7
HICP2015,CP-HI00,IE,2001-09,81.0
HICP2015,CP-HI00,IE,2001-10,81.4
HICP2015,CP-HI00,IE,2001-11,81.3
HICP2015,CP-HI00,IE,2001-12,81.9
HICP2015,CP-HI00,IE,2002-01,81.8
HICP2015,CP-HI00,IE,2002-02,82.3
HICP2015,CP-HI00,IE,2002-03,83.0
HICP2015,CP-HI00,IE,2002-04,83.7
HICP2015,CP-HI00,IE,2002-05,84.1
HICP2015,CP-HI00,IE,2002-06,84.3
HICP2015,CP-HI00,IE,2002-07,83.8
HICP2015,CP-HI00,IE,2002-08,84.3
HICP2015,CP-HI00,IE,2002-09,84.6
HICP2015,CP-HI00,IE,2002-10,85.0
HICP2015,CP-HI00,IE,2002-11,85.0
HICP2015,CP-HI00,IE,2002-12,85.6
HICP2015,CP-HI00,IE,2003-01,85.7
HICP2015,CP-HI00,IE,2003-02,86.5
HICP2015,CP-HI00,IE,2003-03,87.1
HICP2015,CP-HI00,IE,2003-04,87.5
HICP2015,CP-HI00,IE,2003-05,87.4
HICP2015,CP-HI00,IE,2003-06,87.4
HICP2015,CP-HI00,IE,2003-07,87.1
HICP2015,CP-HI00,IE,2003-08,87.7
HICP2015,CP-HI00,IE,2003-09,87.8
HICP2015,CP-HI00,IE,2003-10,87.8
HICP2015,CP-HI00,IE,2003-11,87.8
HICP2015,CP-HI00,IE,2003-12,88.2
HICP2015,CP-HI00,IE,2004-01,87.6
HICP2015,CP-HI00,IE,2004-02,88.4
HICP2015,CP-HI00,IE,2004-03,88.7
HICP2015,CP-HI00,IE,2004-04,89.0
HICP2015,CP-HI00,IE,2004-05,89.2
HICP2015,CP-HI00,IE,2004-06,89.6
HICP2015,CP-HI00,IE,2004-07,89.3
HICP2015,CP-HI00,IE,2004-08,89.9
HICP2015,CP-HI00,IE,2004-09,89.9
HICP2015,CP-HI00,IE,2004-10,90.0
HICP2015,CP-HI00,IE,2004-11,90.2
HICP2015,CP-HI00,IE,2004-12,90.3
HICP2015,CP-HI00,IE,2005-01,89.4
HICP2015,CP-HI00,IE,2005-02,90.2
HICP2015,CP-HI00,IE,2005-03,90.4
HICP2015,CP-HI00,IE,2005-04,90.9
HICP2015,CP-HI00,IE,2005-05,91.1
HICP2015,CP-HI00,IE,2005-06,91.4
HICP2015,CP-HI00,IE,2005-07,91.3
HICP2015,CP-HI00,IE,2005-08,91.8
HICP2015,CP-HI00,IE,2005-09,92.4
HICP2015,CP-HI00,IE,2005-10,92.4
HICP2015,CP-HI00,IE,2005-11,92.2
HICP2015,CP-HI00,IE,2005-12,92.0
HICP2015,CP-HI00,IE,2006-01,91.5
HICP2015,CP-HI00,IE,2006-02,92.6
HICP2015,CP-HI00,IE,2006-03,92.9
HICP2015,CP-HI00,IE,2006-04,93.4
HICP2015,CP-HI00,IE,2006-05,93.9
HICP2015,CP-HI00,IE,2006-06,94.0
HICP2015,CP-HI00,IE,2006-07,94.0
HICP2015,CP-HI00,IE,2006-08,94.6
HICP2015,CP-HI00,IE,2006-09,94.4
HICP2015,CP-HI00,IE,2006-10,94.4
HICP2015,CP-HI00,IE,2006-11,94.4
HICP2015,CP-HI00,IE,2006-12,94.8
HICP2015,CP-HI00,IE,2007-01,94.2
HICP2015,CP-HI00,IE,2007-02,95.1
HICP2015,CP-HI00,IE,2007-03,95.7
HICP2015,CP-HI00,IE,2007-04,96.1
HICP2015,CP-HI00,IE,2007-05,96.4
HICP2015,CP-HI00,IE,2007-06,96.6
HICP2015,CP-HI00,IE,2007-07,96.5
HICP2015,CP-HI00,IE,2007-08,96.9
HICP2015,CP-HI00,IE,2007-09,97.1
HICP2015,CP-HI00,IE,2007-10,97.2
HICP2015,CP-HI00,IE,2007-11,97.7
HICP2015,CP-HI00,IE,2007-12,97.8
HICP2015,CP-HI00,IE,2008-01,97.1
HICP2015,CP-HI00,IE,2008-02,98.3
HICP2015,CP-HI00,IE,2008-03,99.3
HICP2015,CP-HI00,IE,2008-04,99.4
HICP2015,CP-HI00,IE,2008-05,100.0
HICP2015,CP-HI00,IE,2008-06,100.4
HICP2015,CP-HI00,IE,2008-07,99.9
HICP2015,CP-HI00,IE,2008-08,100.0
HICP2015,CP-HI00,IE,2008-09,100.2
HICP2015,CP-HI00,IE,2008-10,99.9
HICP2015,CP-HI00,IE,2008-11,99.8
HICP2015,CP-HI00,IE,2008-12,99.1
HICP2015,CP-HI00,IE,2009-01,98.3
HICP2015,CP-HI00,IE,2009-02,98.4
HICP2015,CP-HI00,IE,2009-03,98.5
HICP2015,CP-HI00,IE,2009-04,98.6
HICP2015,CP-HI00,IE,2009-05,98.3
HICP2015,CP-HI00,IE,2009-06,98.3
HICP2015,CP-HI00,IE,2009-07,97.4
HICP2015,CP-HI00,IE,2009-08,97.6
HICP2015,CP-HI00,IE,2009-09,97.3
HICP2015,CP-HI00,IE,2009-10,97.0
HICP2015,CP-HI00,IE,2009-11,97.0
HICP2015,CP-HI00,IE,2009-12,96.5
HICP2015,CP-HI00,IE,2010-01,95.8
HICP2015,CP-HI00,IE,2010-02,96.0
HICP2015,CP-HI00,IE,2010-03,96.1
HICP2015,CP-HI00,IE,2010-04,96.2
HICP2015,CP-HI00,IE,2010-05,96.4
HICP2015,CP-HI00,IE,2010-06,96.3
HICP2015,CP-HI00,IE,2010-07,96.2
HICP2015,CP-HI00,IE,2010-08,96.4
HICP2015,CP-HI00,IE,2010-09,96.2
HICP2015,CP-HI00,IE,2010-10,96.3
HICP2015,CP-HI00,IE,2010-11,96.1
HICP2015,CP-HI00,IE,2010-12,96.3
HICP2015,CP-HI00,IE,2011-01,96.1
HICP2015,CP-HI00,IE,2011-02,96.9
HICP2015,CP-HI00,IE,2011-03,97.3
HICP2015,CP-HI00,IE,2011-04,97.6
HICP2015,CP-HI00,IE,2011-05,97.6
HICP2015,CP-HI00,IE,2011-06,97.4
HICP2015,CP-HI00,IE,2011-07,97.2
HICP2015,CP-HI00,IE,2011-08,97.4
HICP2015,CP-HI00,IE,2011-09,97.5
HICP2015,CP-HI00,IE,2011-10,97.8
HICP2015,CP-HI00,IE,2011-11,97.8
HICP2015,CP-HI00,IE,2011-12,97.7
HICP2015,CP-HI00,IE,2012-01,97.3
HICP2015,CP-HI00,IE,2012-02,98.4
HICP2015,CP-HI00,IE,2012-03,99.4
HICP2015,CP-HI00,IE,2012-04,99.4
HICP2015,CP-HI00,IE,2012-05,99.4
HICP2015,CP-HI00,IE,2012-06,99.2
HICP2015,CP-HI00,IE,2012-07,99.1
HICP2015,CP-HI00,IE,2012-08,99.9
HICP2015,CP-HI00,IE,2012-09,99.9
HICP2015,CP-HI00,IE,2012-10,99.8
HICP2015,CP-HI00,IE,2012-11,99.3
HICP2015,CP-HI00,IE,2012-12,99.4
HICP2015,CP-HI00,IE,2013-01,98.8
HICP2015,CP-HI00,IE,2013-02,99.6
HICP2015,CP-HI00,IE,2013-03,100.0
HICP2015,CP-HI00,IE,2013-04,99.9
HICP2015,CP-HI00,IE,2013-05,99.8
HICP2015,CP-HI00,IE,2013-06,99.9
HICP2015,CP-HI00,IE,2013-07,99.9
HICP2015,CP-HI00,IE,2013-08,100.0
HICP2015,CP-HI00,IE,2013-09,99.9
HICP2015,CP-HI00,IE,2013-10,99.7
HICP2015,CP-HI00,IE,2013-11,99.6
HICP2015,CP-HI00,IE,2013-12,99.7
HICP2015,CP-HI00,IE,2014-01,99.1
HICP2015,CP-HI00,IE,2014-02,99.7
HICP2015,CP-HI00,IE,2014-03,100.2
HICP2015,CP-HI00,IE,2014-04,100.2
HICP2015,CP-HI00,IE,2014-05,100.2
HICP2015,CP-HI00,IE,2014-06,100.4
HICP2015,CP-HI00,IE,2014-07,100.3
HICP2015,CP-HI00,IE,2014-08,100.6
HICP2015,CP-HI00,IE,2014-09,100.4
HICP2015,CP-HI00,IE,2014-10,100.1
HICP2015,CP-HI00,IE,2014-11,99.8
HICP2015,CP-HI00,IE,2014-12,99.4
HICP2015,CP-HI00,IE,2015-01,98.7
HICP2015,CP-HI00,IE,2015-02,99.3
HICP2015,CP-HI00,IE,2015-03,100.0
HICP2015,CP-HI00,IE,2015-04,99.9
HICP2015,CP-HI00,IE,2015-05,100.4
HICP2015,CP-HI00,IE,2015-06,100.8
HICP2015,CP-HI00,IE,2015-07,100.5
HICP2015,CP-HI00,IE,2015-08,100.8
HICP2015,CP-HI00,IE,2015-09,100.3
HICP2015,CP-HI00,IE,2015-10,100.0
HICP2015,CP-HI00,IE,2015-11,99.7
HICP2015,CP-HI00,IE,2015-12,99.6
HICP2015,CP-HI00,IE,2016-01,98.7
HICP2015,CP-HI00,IE,2016-02,99.1
HICP2015,CP-HI00,IE,2016-03,99.4
HICP2015,CP-HI00,IE,2016-04,99.7
HICP2015,CP-HI00,IE,2016-05,100.2
HICP2015,CP-HI00,IE,2016-06,100.9
HICP2015,CP-HI00,IE,2016-07,100.6
HICP2015,CP-HI00,IE,2016-08,100.4
HICP2015,CP-HI00,IE,2016-09,100.0
HICP2015,CP-HI00,IE,2016-10,99.6
HICP2015,CP-HI00,IE,2016-11,99.5
HICP2015,CP-HI00,IE,2016-12,99.4
HICP2015,CP-HI00,IE,2017-01,98.9
HICP2015,CP-HI00,IE,2017-02,99.4
HICP2015,CP-HI00,IE,2017-03,100.0
HICP2015,CP-HI00,IE,2017-04,100.4
HICP2015,CP-HI00,IE,2017-05,100.2
HICP2015,CP-HI00,IE,2017-06,100.3
HICP2015,CP-HI00,IE,2017-07,100.4
HICP2015,CP-HI00,IE,2017-08,100.8
HICP2015,CP-HI00,IE,2017-09,100.2
HICP2015,CP-HI00,IE,2017-10,100.1
HICP2015,CP-HI00,IE,2017-11,100.0
HICP2015,CP-HI00,IE,2017-12,99.9
HICP2015,CP-HI00,IE,2018-01,99.2
HICP2015,CP-HI00,IE,2018-02,100.1
HICP2015,CP-HI00,IE,2018-03,100.5
HICP2015,CP-HI00,IE,2018-04,100.3
HICP2015,CP-HI00,IE,2018-05,100.9
HICP2015,CP-HI00,IE,2018-06,101.0
HICP2015,CP-HI00,IE,2018-07,101.4
HICP2015,CP-HI00,IE,2018-08,101.7
HICP2015,CP-HI00,IE,2018-09,101.4
HICP2015,CP-HI00,IE,2018-10,101.2
HICP2015,CP-HI00,IE,2018-11,100.8
HICP2015,CP-HI00,IE,2018-12,100.7
HICP2015,CP-HI00,IE,2019-01,100.0
HICP2015,CP-HI00,IE,2019-02,100.8
HICP2015,CP-HI00,IE,2019-03,101.6
HICP2015,CP-HI00,IE,2019-04,102.0
HICP2015,CP-HI00,IE,2019-05,101.9
HICP2015,CP-HI00,IE,2019-06,102.1
HICP2015,CP-HI00,IE,2019-07,101.9
HICP2015,CP-HI00,IE,2019-08,102.3
HICP2015,CP-HI00,IE,2019-09,102.0
HICP2015,CP-HI00,IE,2019-10,101.8
HICP2015,CP-HI00,IE,2019-11,101.6
HICP2015,CP-HI00,IE,2019-12,101.8
HICP2015,CP-HI00,IE,2020-01,101.1
HICP2015,CP-HI00,IE,2020-02,101.7
HICP2015,CP-HI00,IE,2020-03,102.1
HICP2015,CP-HI00,IE,2020-04,101.7
HICP2015,CP-HI00,IE,2020-05,101.1
HICP2015,CP-HI00,IE,2020-06,101.5
HICP2015,CP-HI00,IE,2020-07,101.3
HICP2015,CP-HI00,IE,2020-08,101.2
HICP2015,CP-HI00,IE,2020-09,100.8
HICP2015,CP-HI00,IE,2020-10,100.3
HICP2015,CP-HI00,IE,2020-11,100.6
HICP2015,CP-HI00,IE,2020-12,100.8
HICP2015,CP-HI00,IE,2021-01,101.0
HICP2015,CP-HI00,IE,2021-02,101.3
HICP2015,CP-HI00,IE,2021-03,102.2
HICP2015,CP-HI00,IE,2021-04,102.8
HICP2015,CP-HI00,IE,2021-05,103.0
HICP2015,CP-HI00,IE,2021-06,103.1
HICP2015,CP-HI00,IE,2021-07,103.5
HICP2015,CP-HI00,IE,2021-08,104.2
HICP2015,CP-HI00,IE,2021-09,104.6
HICP2015,CP-HI00,IE,2021-10,105.4
HICP2015,CP-HI00,IE,2021-11,106.0
HICP2015,CP-HI00,IE,2021-12,106.5
HICP2015,CP-HI00,IE,2022-01,106.1
HICP2015,CP-HI00,IE,2022-02,107.1
HICP2015,CP-HI00,IE,2022-03,109.3
HICP2015,CP-HI00,IE,2022-04,110.3
HICP2015,CP-HI00,IE,2022-05,111.5
HICP2015,CP-HI00,IE,2022-06,113.0
HICP2015,CP-HI00,IE,2022-07,113.4
HICP2015,CP-HI00,IE,2022-08,113.6
HICP2015,CP-HI00,IE,2022-09,113.6
HICP2015,CP-HI00,IE,2022-10,115.3
HICP2015,CP-HI00,IE,2022-11,115.5
HICP2015,CP-HI00,IE,2022-12,115.2
HICP2015,CP-HI00,IE,2023-01,114.1
HICP2015,CP-HI00,IE,2023-02,115.8
HICP2015,CP-HI00,IE,2023-03,116.9
HICP2015,CP-HI00,IE,2023-04,117.2
HICP2015,CP-HI00,IE,2023-05,117.5
HICP2015,CP-HI00,IE,2023-06,118.4
HICP2015,CP-HI00,IE,2023-07,118.6
HICP2015,CP-HI00,IE,2023-08,119.2
HICP2015,CP-HI00,IE,2023-09,119.3
HICP2015,CP-HI00,IE,2023-10,119.5
HICP2015,CP-HI00,IE,2023-11,118.4
HICP2015,CP-HI00,IE,2023-12,118.9
HICP2015,CP-HI00,IE,2024-01,117.2
HICP2015,CP-HI00,IE,2024-02,118.5
HICP2015,CP-HI00,IE,2024-03,118.9
HICP2015,CP-HI00,IE,2024-04,119.1
HICP2015,CP-HI00,IE,2024-05,119.8
HICP2015,CP-HI00,IE,2024-06,120.2
HICP2015,CP-HI00,IE,2024-07,120.4
HICP2015,CP-HI00,IS,1996-01,42.75
HICP2015,CP-HI00,IS,1996-02,42.83
HICP2015,CP-HI00,IS,1996-03,42.92
HICP2015,CP-HI00,IS,1996-04,43.09
HICP2015,CP-HI00,IS,1996-05,43.27
HICP2015,CP-HI00,IS,1996-06,43.27
HICP2015,CP-HI00,IS,1996-07,43.31
HICP2015,CP-HI00,IS,1996-08,43.48
HICP2015,CP-HI00,IS,1996-09,43.48
HICP2015,CP-HI00,IS,1996-10,43.61
HICP2015,CP-HI00,IS,1996-11,43.61
HICP2015,CP-HI00,IS,1996-12,43.48
HICP2015,CP-HI00,IS,1997-01,43.61
HICP2015,CP-HI00,IS,1997-02,43.66
HICP2015,CP-HI00,IS,1997-03,43.66
HICP2015,CP-HI00,IS,1997-04,44.05
HICP2015,CP-HI00,IS,1997-05,43.92
HICP2015,CP-HI00,IS,1997-06,43.96
HICP2015,CP-HI00,IS,1997-07,44.0
HICP2015,CP-HI00,IS,1997-08,44.13
HICP2015,CP-HI00,IS,1997-09,44.31
HICP2015,CP-HI00,IS,1997-10,44.52
HICP2015,CP-HI00,IS,1997-11,44.44
HICP2015,CP-HI00,IS,1997-12,44.39
HICP2015,CP-HI00,IS,1998-01,44.57
HICP2015,CP-HI00,IS,1998-02,44.48
HICP2015,CP-HI00,IS,1998-03,44.61
HICP2015,CP-HI00,IS,1998-04,44.7
HICP2015,CP-HI00,IS,1998-05,44.82
HICP2015,CP-HI00,IS,1998-06,44.91
HICP2015,CP-HI00,IS,1998-07,44.7
HICP2015,CP-HI00,IS,1998-08,44.44
HICP2015,CP-HI00,IS,1998-09,44.44
HICP2015,CP-HI00,IS,1998-10,44.61
HICP2015,CP-HI00,IS,1998-11,44.74
HICP2015,CP-HI00,IS,1998-12,44.61
HICP2015,CP-HI00,IS,1999-01,44.74
HICP2015,CP-HI00,IS,1999-02,44.7
HICP2015,CP-HI00,IS,1999-03,44.82
HICP2015,CP-HI00,IS,1999-04,45.04
HICP2015,CP-HI00,IS,1999-05,45.26
HICP2015,CP-HI00,IS,1999-06,45.52
HICP2015,CP-HI00,IS,1999-07,45.6
HICP2015,CP-HI00,IS,1999-08,45.82
HICP2015,CP-HI00,IS,1999-09,46.12
HICP2015,CP-HI00,IS,1999-10,46.47
HICP2015,CP-HI00,IS,1999-11,46.43
HICP2015,CP-HI00,IS,1999-12,46.56
HICP2015,CP-HI00,IS,2000-01,46.82
HICP2015,CP-HI00,IS,2000-02,46.64
HICP2015,CP-HI00,IS,2000-03,46.9
HICP2015,CP-HI00,IS,2000-04,47.33
HICP2015,CP-HI00,IS,2000-05,47.51
HICP2015,CP-HI00,IS,2000-06,47.68
HICP2015,CP-HI00,IS,2000-07,47.98
HICP2015,CP-HI00,IS,2000-08,47.68
HICP2015,CP-HI00,IS,2000-09,47.77
HICP2015,CP-HI00,IS,2000-10,48.24
HICP2015,CP-HI00,IS,2000-11,48.33
HICP2015,CP-HI00,IS,2000-12,48.29
HICP2015,CP-HI00,IS,2001-01,48.42
HICP2015,CP-HI00,IS,2001-02,48.47
HICP2015,CP-HI00,IS,2001-03,48.82
HICP2015,CP-HI00,IS,2001-04,49.4
HICP2015,CP-HI00,IS,2001-05,50.17
HICP2015,CP-HI00,IS,2001-06,51.09
HICP2015,CP-HI00,IS,2001-07,51.53
HICP2015,CP-HI00,IS,2001-08,51.55
HICP2015,CP-HI00,IS,2001-09,51.97
HICP2015,CP-HI00,IS,2001-10,52.27
HICP2015,CP-HI00,IS,2001-11,52.47
HICP2015,CP-HI00,IS,2001-12,52.7
HICP2015,CP-HI00,IS,2002-01,53.2
