unit,s_adj,nace_r2,indic,geo,TIME_PERIOD,OBS_VALUE
I20,SCA,I,LM-LCI-TOT,ES,2023-Q2,106.9
I20,SCA,I,LM-LCI-TOT,ES,2023-Q3,107.5
I20,SCA,I,LM-LCI-TOT,ES,2023-Q4,109.3
I20,SCA,I,LM-LCI-TOT,ES,2024-Q1,110.1
I20,SCA,I,LM-LCI-TOT,EU,2021-Q1,96.9
I20,SCA,I,LM-LCI-TOT,EU,2021-Q2,94.3
I20,SCA,I,LM-LCI-TOT,EU,2021-Q3,96.7
I20,SCA,I,LM-LCI-TOT,EU,2021-Q4,98.2
I20,SCA,I,LM-LCI-TOT,EU,2022-Q1,100.2
I20,SCA,I,LM-LCI-TOT,EU,2022-Q2,104.4
I20,SCA,I,LM-LCI-TOT,EU,2022-Q3,106.6
I20,SCA,I,LM-LCI-TOT,EU,2022-Q4,109.1
I20,SCA,I,LM-LCI-TOT,EU,2023-Q1,109.9
I20,SCA,I,LM-LCI-TOT,EU,2023-Q2,111.6
I20,SCA,I,LM-LCI-TOT,EU,2023-Q3,113.0
I20,SCA,I,LM-LCI-TOT,EU,2023-Q4,114.3
I20,SCA,I,LM-LCI-TOT,EU,2024-Q1,116.6
I20,SCA,I,LM-LCI-TOT,EU27_2020,2021-Q1,97.1
I20,SCA,I,LM-LCI-TOT,EU27_2020,2021-Q2,94.5
I20,SCA,I,LM-LCI-TOT,EU27_2020,2021-Q3,96.8
I20,SCA,I,LM-LCI-TOT,EU27_2020,2021-Q4,98.2
I20,SCA,I,LM-LCI-TOT,EU27_2020,2022-Q1,100.1
I20,SCA,I,LM-LCI-TOT,EU27_2020,2022-Q2,104.2
I20,SCA,I,LM-LCI-TOT,EU27_2020,2022-Q3,106.3
I20,SCA,I,LM-LCI-TOT,EU27_2020,2022-Q4,108.9
I20,SCA,I,LM-LCI-TOT,EU27_2020,2023-Q1,109.8
I20,SCA,I,LM-LCI-TOT,EU27_2020,2023-Q2,111.5
I20,SCA,I,LM-LCI-TOT,EU27_2020,2023-Q3,112.9
I20,SCA,I,LM-LCI-TOT,EU27_2020,2023-Q4,114.2
I20,SCA,I,LM-LCI-TOT,EU27_2020,2024-Q1,116.5
I20,SCA,I,LM-LCI-TOT,FI,2021-Q1,101.4
I20,SCA,I,LM-LCI-TOT,FI,2021-Q2,102.9
I20,SCA,I,LM-LCI-TOT,FI,2021-Q3,101.5
I20,SCA,I,LM-LCI-TOT,FI,2021-Q4,102.7
I20,SCA,I,LM-LCI-TOT,FI,2022-Q1,105.7
I20,SCA,I,LM-LCI-TOT,FI,2022-Q2,100.7
I20,SCA,I,LM-LCI-TOT,FI,2022-Q3,99.0
I20,SCA,I,LM-LCI-TOT,FI,2022-Q4,106.2
I20,SCA,I,LM-LCI-TOT,FI,2023-Q1,103.0
I20,SCA,I,LM-LCI-TOT,FI,2023-Q2,105.6
I20,SCA,I,LM-LCI-TOT,FI,2023-Q3,110.2
I20,SCA,I,LM-LCI-TOT,FI,2023-Q4,107.8
I20,SCA,I,LM-LCI-TOT,FI,2024-Q1,110.1
I20,SCA,I,LM-LCI-TOT,FR,2021-Q1,104.1
I20,SCA,I,LM-LCI-TOT,FR,2021-Q2,101.5
I20,SCA,I,LM-LCI-TOT,FR,2021-Q3,103.0
I20,SCA,I,LM-LCI-TOT,FR,2021-Q4,105.0
I20,SCA,I,LM-LCI-TOT,FR,2022-Q1,109.5
I20,SCA,I,LM-LCI-TOT,FR,2022-Q2,111.3
I20,SCA,I,LM-LCI-TOT,FR,2022-Q3,112.1
I20,SCA,I,LM-LCI-TOT,FR,2022-Q4,113.3
I20,SCA,I,LM-LCI-TOT,FR,2023-Q1,116.3
I20,SCA,I,LM-LCI-TOT,FR,2023-Q2,115.8
I20,SCA,I,LM-LCI-TOT,FR,2023-Q3,116.0
I20,SCA,I,LM-LCI-TOT,FR,2023-Q4,117.7
I20,SCA,I,LM-LCI-TOT,FR,2024-Q1,119.6
I20,SCA,I,LM-LCI-TOT,HR,2021-Q1,99.7
I20,SCA,I,LM-LCI-TOT,HR,2021-Q2,99.4
I20,SCA,I,LM-LCI-TOT,HR,2021-Q3,101.8
I20,SCA,I,LM-LCI-TOT,HR,2021-Q4,104.3
I20,SCA,I,LM-LCI-TOT,HR,2022-Q1,106.8
I20,SCA,I,LM-LCI-TOT,HR,2022-Q2,111.6
I20,SCA,I,LM-LCI-TOT,HR,2022-Q3,114.0
I20,SCA,I,LM-LCI-TOT,HR,2022-Q4,117.2
I20,SCA,I,LM-LCI-TOT,HR,2023-Q1,122.9
I20,SCA,I,LM-LCI-TOT,HR,2023-Q2,127.2
I20,SCA,I,LM-LCI-TOT,HR,2023-Q3,131.3
I20,SCA,I,LM-LCI-TOT,HR,2023-Q4,135.2
I20,SCA,I,LM-LCI-TOT,HR,2024-Q1,139.8
I20,SCA,I,LM-LCI-TOT,HU,2021-Q1,92.0
I20,SCA,I,LM-LCI-TOT,HU,2021-Q2,95.1
I20,SCA,I,LM-LCI-TOT,HU,2021-Q3,105.9
I20,SCA,I,LM-LCI-TOT,HU,2021-Q4,111.8
I20,SCA,I,LM-LCI-TOT,HU,2022-Q1,117.3
I20,SCA,I,LM-LCI-TOT,HU,2022-Q2,122.6
I20,SCA,I,LM-LCI-TOT,HU,2022-Q3,128.7
I20,SCA,I,LM-LCI-TOT,HU,2022-Q4,132.9
I20,SCA,I,LM-LCI-TOT,HU,2023-Q1,140.5
I20,SCA,I,LM-LCI-TOT,HU,2023-Q2,146.1
I20,SCA,I,LM-LCI-TOT,HU,2023-Q3,149.7
I20,SCA,I,LM-LCI-TOT,HU,2023-Q4,156.6
I20,SCA,I,LM-LCI-TOT,HU,2024-Q1,160.3
I20,SCA,I,LM-LCI-TOT,IE,2021-Q1,
I20,SCA,I,LM-LCI-TOT,IE,2021-Q2,
I20,SCA,I,LM-LCI-TOT,IE,2021-Q3,
I20,SCA,I,LM-LCI-TOT,IE,2021-Q4,
I20,SCA,I,LM-LCI-TOT,IE,2022-Q1,
I20,SCA,I,LM-LCI-TOT,IE,2022-Q2,
I20,SCA,I,LM-LCI-TOT,IE,2022-Q3,
I20,SCA,I,LM-LCI-TOT,IE,2022-Q4,
I20,SCA,I,LM-LCI-TOT,IE,2023-Q1,
I20,SCA,I,LM-LCI-TOT,IE,2023-Q2,
I20,SCA,I,LM-LCI-TOT,IE,2023-Q3,
I20,SCA,I,LM-LCI-TOT,IE,2023-Q4,
I20,SCA,I,LM-LCI-TOT,IE,2024-Q1,
I20,SCA,I,LM-LCI-TOT,IS,2021-Q1,106.0
I20,SCA,I,LM-LCI-TOT,IS,2021-Q2,108.8
I20,SCA,I,LM-LCI-TOT,IS,2021-Q3,110.9
I20,SCA,I,LM-LCI-TOT,IS,2021-Q4,113.8
I20,SCA,I,LM-LCI-TOT,IS,2022-Q1,116.3
I20,SCA,I,LM-LCI-TOT,IS,2022-Q2,118.7
I20,SCA,I,LM-LCI-TOT,IS,2022-Q3,121.1
I20,SCA,I,LM-LCI-TOT,IS,2022-Q4,123.5
I20,SCA,I,LM-LCI-TOT,IS,2023-Q1,127.9
I20,SCA,I,LM-LCI-TOT,IS,2023-Q2,130.2
I20,SCA,I,LM-LCI-TOT,IS,2023-Q3,132.6
I20,SCA,I,LM-LCI-TOT,IS,2023-Q4,134.9
I20,SCA,I,LM-LCI-TOT,IS,2024-Q1,137.2
I20,SCA,I,LM-LCI-TOT,IT,2021-Q1,99.7
I20,SCA,I,LM-LCI-TOT,IT,2021-Q2,101.6
I20,SCA,I,LM-LCI-TOT,IT,2021-Q3,96.2
I20,SCA,I,LM-LCI-TOT,IT,2021-Q4,94.7
I20,SCA,I,LM-LCI-TOT,IT,2022-Q1,96.8
I20,SCA,I,LM-LCI-TOT,IT,2022-Q2,95.0
I20,SCA,I,LM-LCI-TOT,IT,2022-Q3,97.6
I20,SCA,I,LM-LCI-TOT,IT,2022-Q4,97.2
I20,SCA,I,LM-LCI-TOT,IT,2023-Q1,98.7
I20,SCA,I,LM-LCI-TOT,IT,2023-Q2,99.5
I20,SCA,I,LM-LCI-TOT,IT,2023-Q3,100.1
I20,SCA,I,LM-LCI-TOT,IT,2023-Q4,100.7
I20,SCA,I,LM-LCI-TOT,IT,2024-Q1,99.9
I20,SCA,I,LM-LCI-TOT,LT,2021-Q1,116.3
I20,SCA,I,LM-LCI-TOT,LT,2021-Q2,112.6
I20,SCA,I,LM-LCI-TOT,LT,2021-Q3,115.1
I20,SCA,I,LM-LCI-TOT,LT,2021-Q4,126.9
I20,SCA,I,LM-LCI-TOT,LT,2022-Q1,134.2
I20,SCA,I,LM-LCI-TOT,LT,2022-Q2,136.8
I20,SCA,I,LM-LCI-TOT,LT,2022-Q3,143.6
I20,SCA,I,LM-LCI-TOT,LT,2022-Q4,146.7
I20,SCA,I,LM-LCI-TOT,LT,2023-Q1,151.8
I20,SCA,I,LM-LCI-TOT,LT,2023-Q2,154.6
I20,SCA,I,LM-LCI-TOT,LT,2023-Q3,158.5
I20,SCA,I,LM-LCI-TOT,LT,2023-Q4,157.9
I20,SCA,I,LM-LCI-TOT,LT,2024-Q1,165.1
I20,SCA,I,LM-LCI-TOT,LU,2021-Q1,111.9
I20,SCA,I,LM-LCI-TOT,LU,2021-Q2,100.4
I20,SCA,I,LM-LCI-TOT,LU,2021-Q3,99.2
I20,SCA,I,LM-LCI-TOT,LU,2021-Q4,100.1
I20,SCA,I,LM-LCI-TOT,LU,2022-Q1,102.6
I20,SCA,I,LM-LCI-TOT,LU,2022-Q2,101.6
I20,SCA,I,LM-LCI-TOT,LU,2022-Q3,104.0
I20,SCA,I,LM-LCI-TOT,LU,2022-Q4,104.0
I20,SCA,I,LM-LCI-TOT,LU,2023-Q1,107.1
I20,SCA,I,LM-LCI-TOT,LU,2023-Q2,108.8
I20,SCA,I,LM-LCI-TOT,LU,2023-Q3,113.2
I20,SCA,I,LM-LCI-TOT,LU,2023-Q4,114.9
I20,SCA,I,LM-LCI-TOT,LU,2024-Q1,114.0
I20,SCA,I,LM-LCI-TOT,LV,2021-Q1,83.9
I20,SCA,I,LM-LCI-TOT,LV,2021-Q2,89.7
I20,SCA,I,LM-LCI-TOT,LV,2021-Q3,97.2
I20,SCA,I,LM-LCI-TOT,LV,2021-Q4,94.7
I20,SCA,I,LM-LCI-TOT,LV,2022-Q1,102.0
I20,SCA,I,LM-LCI-TOT,LV,2022-Q2,98.3
I20,SCA,I,LM-LCI-TOT,LV,2022-Q3,103.5
I20,SCA,I,LM-LCI-TOT,LV,2022-Q4,105.3
I20,SCA,I,LM-LCI-TOT,LV,2023-Q1,106.6
I20,SCA,I,LM-LCI-TOT,LV,2023-Q2,111.9
I20,SCA,I,LM-LCI-TOT,LV,2023-Q3,113.2
I20,SCA,I,LM-LCI-TOT,LV,2023-Q4,117.8
I20,SCA,I,LM-LCI-TOT,LV,2024-Q1,124.6
I20,SCA,I,LM-LCI-TOT,MT,2021-Q1,130.7
I20,SCA,I,LM-LCI-TOT,MT,2021-Q2,137.5
I20,SCA,I,LM-LCI-TOT,MT,2021-Q3,127.0
I20,SCA,I,LM-LCI-TOT,MT,2021-Q4,100.5
I20,SCA,I,LM-LCI-TOT,MT,2022-Q1,116.5
I20,SCA,I,LM-LCI-TOT,MT,2022-Q2,135.9
I20,SCA,I,LM-LCI-TOT,MT,2022-Q3,202.1
I20,SCA,I,LM-LCI-TOT,MT,2022-Q4,204.3
I20,SCA,I,LM-LCI-TOT,MT,2023-Q1,209.8
I20,SCA,I,LM-LCI-TOT,MT,2023-Q2,198.7
I20,SCA,I,LM-LCI-TOT,MT,2023-Q3,193.1
I20,SCA,I,LM-LCI-TOT,MT,2023-Q4,194.6
I20,SCA,I,LM-LCI-TOT,MT,2024-Q1,225.7
I20,SCA,I,LM-LCI-TOT,NL,2021-Q1,84.9
I20,SCA,I,LM-LCI-TOT,NL,2021-Q2,86.5
I20,SCA,I,LM-LCI-TOT,NL,2021-Q3,87.8
I20,SCA,I,LM-LCI-TOT,NL,2021-Q4,85.4
I20,SCA,I,LM-LCI-TOT,NL,2022-Q1,81.6
I20,SCA,I,LM-LCI-TOT,NL,2022-Q2,103.5
I20,SCA,I,LM-LCI-TOT,NL,2022-Q3,103.2
I20,SCA,I,LM-LCI-TOT,NL,2022-Q4,104.6
I20,SCA,I,LM-LCI-TOT,NL,2023-Q1,105.8
I20,SCA,I,LM-LCI-TOT,NL,2023-Q2,114.2
I20,SCA,I,LM-LCI-TOT,NL,2023-Q3,112.5
I20,SCA,I,LM-LCI-TOT,NL,2023-Q4,112.2
I20,SCA,I,LM-LCI-TOT,NL,2024-Q1,
I20,SCA,I,LM-LCI-TOT,NO,2021-Q1,117.7
I20,SCA,I,LM-LCI-TOT,NO,2021-Q2,108.3
I20,SCA,I,LM-LCI-TOT,NO,2021-Q3,100.3
I20,SCA,I,LM-LCI-TOT,NO,2021-Q4,93.6
I20,SCA,I,LM-LCI-TOT,NO,2022-Q1,92.1
I20,SCA,I,LM-LCI-TOT,NO,2022-Q2,95.1
I20,SCA,I,LM-LCI-TOT,NO,2022-Q3,99.7
I20,SCA,I,LM-LCI-TOT,NO,2022-Q4,102.1
I20,SCA,I,LM-LCI-TOT,NO,2023-Q1,101.8
I20,SCA,I,LM-LCI-TOT,NO,2023-Q2,106.4
I20,SCA,I,LM-LCI-TOT,NO,2023-Q3,107.6
I20,SCA,I,LM-LCI-TOT,NO,2023-Q4,108.2
I20,SCA,I,LM-LCI-TOT,NO,2024-Q1,111.5
I20,SCA,I,LM-LCI-TOT,PL,2021-Q1,100.1
I20,SCA,I,LM-LCI-TOT,PL,2021-Q2,105.5
I20,SCA,I,LM-LCI-TOT,PL,2021-Q3,108.2
I20,SCA,I,LM-LCI-TOT,PL,2021-Q4,114.8
I20,SCA,I,LM-LCI-TOT,PL,2022-Q1,114.1
I20,SCA,I,LM-LCI-TOT,PL,2022-Q2,115.5
I20,SCA,I,LM-LCI-TOT,PL,2022-Q3,119.5
I20,SCA,I,LM-LCI-TOT,PL,2022-Q4,125.7
I20,SCA,I,LM-LCI-TOT,PL,2023-Q1,127.8
I20,SCA,I,LM-LCI-TOT,PL,2023-Q2,132.8
I20,SCA,I,LM-LCI-TOT,PL,2023-Q3,135.4
I20,SCA,I,LM-LCI-TOT,PL,2023-Q4,138.0
I20,SCA,I,LM-LCI-TOT,PL,2024-Q1,145.4
I20,SCA,I,LM-LCI-TOT,PT,2021-Q1,128.5
I20,SCA,I,LM-LCI-TOT,PT,2021-Q2,107.6
I20,SCA,I,LM-LCI-TOT,PT,2021-Q3,104.4
I20,SCA,I,LM-LCI-TOT,PT,2021-Q4,99.4
I20,SCA,I,LM-LCI-TOT,PT,2022-Q1,104.3
I20,SCA,I,LM-LCI-TOT,PT,2022-Q2,102.5
I20,SCA,I,LM-LCI-TOT,PT,2022-Q3,104.2
I20,SCA,I,LM-LCI-TOT,PT,2022-Q4,104.4
I20,SCA,I,LM-LCI-TOT,PT,2023-Q1,104.3
I20,SCA,I,LM-LCI-TOT,PT,2023-Q2,105.0
I20,SCA,I,LM-LCI-TOT,PT,2023-Q3,106.6
I20,SCA,I,LM-LCI-TOT,PT,2023-Q4,109.1
I20,SCA,I,LM-LCI-TOT,PT,2024-Q1,111.3
I20,SCA,I,LM-LCI-TOT,RO,2021-Q1,99.0
I20,SCA,I,LM-LCI-TOT,RO,2021-Q2,105.5
I20,SCA,I,LM-LCI-TOT,RO,2021-Q3,104.8
I20,SCA,I,LM-LCI-TOT,RO,2021-Q4,110.2
I20,SCA,I,LM-LCI-TOT,RO,2022-Q1,114.4
I20,SCA,I,LM-LCI-TOT,RO,2022-Q2,120.2
I20,SCA,I,LM-LCI-TOT,RO,2022-Q3,121.7
I20,SCA,I,LM-LCI-TOT,RO,2022-Q4,129.9
I20,SCA,I,LM-LCI-TOT,RO,2023-Q1,133.1
I20,SCA,I,LM-LCI-TOT,RO,2023-Q2,138.1
I20,SCA,I,LM-LCI-TOT,RO,2023-Q3,137.5
I20,SCA,I,LM-LCI-TOT,RO,2023-Q4,150.9
I20,SCA,I,LM-LCI-TOT,RO,2024-Q1,171.5
I20,SCA,I,LM-LCI-TOT,RS,2021-Q1,81.1
I20,SCA,I,LM-LCI-TOT,RS,2021-Q2,90.1
I20,SCA,I,LM-LCI-TOT,RS,2021-Q3,86.3
I20,SCA,I,LM-LCI-TOT,RS,2021-Q4,90.3
I20,SCA,I,LM-LCI-TOT,RS,2022-Q1,99.0
I20,SCA,I,LM-LCI-TOT,RS,2022-Q2,104.0
I20,SCA,I,LM-LCI-TOT,RS,2022-Q3,106.5
I20,SCA,I,LM-LCI-TOT,RS,2022-Q4,110.5
I20,SCA,I,LM-LCI-TOT,RS,2023-Q1,114.7
I20,SCA,I,LM-LCI-TOT,RS,2023-Q2,116.1
I20,SCA,I,LM-LCI-TOT,RS,2023-Q3,119.1
I20,SCA,I,LM-LCI-TOT,RS,2023-Q4,123.6
I20,SCA,I,LM-LCI-TOT,RS,2024-Q1,131.6
I20,SCA,I,LM-LCI-TOT,SE,2021-Q1,104.2
I20,SCA,I,LM-LCI-TOT,SE,2021-Q2,103.4
I20,SCA,I,LM-LCI-TOT,SE,2021-Q3,101.6
I20,SCA,I,LM-LCI-TOT,SE,2021-Q4,103.2
I20,SCA,I,LM-LCI-TOT,SE,2022-Q1,104.9
I20,SCA,I,LM-LCI-TOT,SE,2022-Q2,105.5
I20,SCA,I,LM-LCI-TOT,SE,2022-Q3,105.8
I20,SCA,I,LM-LCI-TOT,SE,2022-Q4,107.5
I20,SCA,I,LM-LCI-TOT,SE,2023-Q1,107.8
I20,SCA,I,LM-LCI-TOT,SE,2023-Q2,110.3
I20,SCA,I,LM-LCI-TOT,SE,2023-Q3,112.4
I20,SCA,I,LM-LCI-TOT,SE,2023-Q4,113.5
I20,SCA,I,LM-LCI-TOT,SE,2024-Q1,115.1
I20,SCA,I,LM-LCI-TOT,SI,2021-Q1,108.4
I20,SCA,I,LM-LCI-TOT,SI,2021-Q2,108.4
I20,SCA,I,LM-LCI-TOT,SI,2021-Q3,111.6
I20,SCA,I,LM-LCI-TOT,SI,2021-Q4,109.1
I20,SCA,I,LM-LCI-TOT,SI,2022-Q1,113.0
I20,SCA,I,LM-LCI-TOT,SI,2022-Q2,116.4
I20,SCA,I,LM-LCI-TOT,SI,2022-Q3,117.4
I20,SCA,I,LM-LCI-TOT,SI,2022-Q4,124.6
I20,SCA,I,LM-LCI-TOT,SI,2023-Q1,126.8
I20,SCA,I,LM-LCI-TOT,SI,2023-Q2,131.5
I20,SCA,I,LM-LCI-TOT,SI,2023-Q3,130.5
I20,SCA,I,LM-LCI-TOT,SI,2023-Q4,140.8
I20,SCA,I,LM-LCI-TOT,SI,2024-Q1,138.9
I20,SCA,I,LM-LCI-TOT,SK,2021-Q1,94.8
I20,SCA,I,LM-LCI-TOT,SK,2021-Q2,94.7
I20,SCA,I,LM-LCI-TOT,SK,2021-Q3,118.1
I20,SCA,I,LM-LCI-TOT,SK,2021-Q4,135.9
I20,SCA,I,LM-LCI-TOT,SK,2022-Q1,102.7
I20,SCA,I,LM-LCI-TOT,SK,2022-Q2,113.4
I20,SCA,I,LM-LCI-TOT,SK,2022-Q3,126.3
I20,SCA,I,LM-LCI-TOT,SK,2022-Q4,119.7
I20,SCA,I,LM-LCI-TOT,SK,2023-Q1,110.2
I20,SCA,I,LM-LCI-TOT,SK,2023-Q2,131.6
I20,SCA,I,LM-LCI-TOT,SK,2023-Q3,134.8
I20,SCA,I,LM-LCI-TOT,SK,2023-Q4,130.2
I20,SCA,I,LM-LCI-TOT,SK,2024-Q1,131.2
I20,SCA,I,LM-LCI-TOT,TR,2021-Q1,94.9
I20,SCA,I,LM-LCI-TOT,TR,2021-Q2,100.3
I20,SCA,I,LM-LCI-TOT,TR,2021-Q3,129.3
I20,SCA,I,LM-LCI-TOT,TR,2021-Q4,147.7
I20,SCA,I,LM-LCI-TOT,TR,2022-Q1,175.6
I20,SCA,I,LM-LCI-TOT,TR,2022-Q2,203.6
I20,SCA,I,LM-LCI-TOT,TR,2022-Q3,245.1
I20,SCA,I,LM-LCI-TOT,TR,2022-Q4,278.8
I20,SCA,I,LM-LCI-TOT,TR,2023-Q1,382.1
I20,SCA,I,LM-LCI-TOT,TR,2023-Q2,429.3
I20,SCA,I,LM-LCI-TOT,TR,2023-Q3,533.4
I20,SCA,I,LM-LCI-TOT,TR,2023-Q4,610.0
I20,SCA,I,LM-LCI-TOT,TR,2024-Q1,758.7
I20,SCA,J,LM-LCI-TOT,AT,2021-Q1,101.7
I20,SCA,J,LM-LCI-TOT,AT,2021-Q2,99.7
I20,SCA,J,LM-LCI-TOT,AT,2021-Q3,102.3
I20,SCA,J,LM-LCI-TOT,AT,2021-Q4,105.3
I20,SCA,J,LM-LCI-TOT,AT,2022-Q1,100.7
I20,SCA,J,LM-LCI-TOT,AT,2022-Q2,102.8
I20,SCA,J,LM-LCI-TOT,AT,2022-Q3,105.0
I20,SCA,J,LM-LCI-TOT,AT,2022-Q4,101.6
I20,SCA,J,LM-LCI-TOT,AT,2023-Q1,103.0
I20,SCA,J,LM-LCI-TOT,AT,2023-Q2,106.6
I20,SCA,J,LM-LCI-TOT,AT,2023-Q3,108.8
I20,SCA,J,LM-LCI-TOT,AT,2023-Q4,112.1
I20,SCA,J,LM-LCI-TOT,AT,2024-Q1,114.0
I20,SCA,J,LM-LCI-TOT,BE,2021-Q1,100.6
I20,SCA,J,LM-LCI-TOT,BE,2021-Q2,100.8
I20,SCA,J,LM-LCI-TOT,BE,2021-Q3,101.2
I20,SCA,J,LM-LCI-TOT,BE,2021-Q4,101.7
I20,SCA,J,LM-LCI-TOT,BE,2022-Q1,104.8
I20,SCA,J,LM-LCI-TOT,BE,2022-Q2,105.3
I20,SCA,J,LM-LCI-TOT,BE,2022-Q3,105.7
I20,SCA,J,LM-LCI-TOT,BE,2022-Q4,106.2
I20,SCA,J,LM-LCI-TOT,BE,2023-Q1,115.3
I20,SCA,J,LM-LCI-TOT,BE,2023-Q2,115.9
I20,SCA,J,LM-LCI-TOT,BE,2023-Q3,116.5
I20,SCA,J,LM-LCI-TOT,BE,2023-Q4,117.0
I20,SCA,J,LM-LCI-TOT,BE,2024-Q1,117.5
I20,SCA,J,LM-LCI-TOT,BG,2021-Q1,104.9
I20,SCA,J,LM-LCI-TOT,BG,2021-Q2,106.9
I20,SCA,J,LM-LCI-TOT,BG,2021-Q3,110.8
I20,SCA,J,LM-LCI-TOT,BG,2021-Q4,114.6
I20,SCA,J,LM-LCI-TOT,BG,2022-Q1,119.2
I20,SCA,J,LM-LCI-TOT,BG,2022-Q2,123.8
I20,SCA,J,LM-LCI-TOT,BG,2022-Q3,127.3
I20,SCA,J,LM-LCI-TOT,BG,2022-Q4,131.0
I20,SCA,J,LM-LCI-TOT,BG,2023-Q1,133.7
I20,SCA,J,LM-LCI-TOT,BG,2023-Q2,139.4
I20,SCA,J,LM-LCI-TOT,BG,2023-Q3,141.5
I20,SCA,J,LM-LCI-TOT,BG,2023-Q4,144.4
I20,SCA,J,LM-LCI-TOT,BG,2024-Q1,154.6
I20,SCA,J,LM-LCI-TOT,CY,2021-Q1,99.7
I20,SCA,J,LM-LCI-TOT,CY,2021-Q2,101.4
I20,SCA,J,LM-LCI-TOT,CY,2021-Q3,104.7
I20,SCA,J,LM-LCI-TOT,CY,2021-Q4,107.2
I20,SCA,J,LM-LCI-TOT,CY,2022-Q1,109.9
I20,SCA,J,LM-LCI-TOT,CY,2022-Q2,115.8
I20,SCA,J,LM-LCI-TOT,CY,2022-Q3,119.4
I20,SCA,J,LM-LCI-TOT,CY,2022-Q4,124.3
I20,SCA,J,LM-LCI-TOT,CY,2023-Q1,129.1
I20,SCA,J,LM-LCI-TOT,CY,2023-Q2,130.6
I20,SCA,J,LM-LCI-TOT,CY,2023-Q3,131.4
I20,SCA,J,LM-LCI-TOT,CY,2023-Q4,132.1
I20,SCA,J,LM-LCI-TOT,CY,2024-Q1,134.9
I20,SCA,J,LM-LCI-TOT,CZ,2021-Q1,102.9
I20,SCA,J,LM-LCI-TOT,CZ,2021-Q2,102.7
I20,SCA,J,LM-LCI-TOT,CZ,2021-Q3,106.8
I20,SCA,J,LM-LCI-TOT,CZ,2021-Q4,108.3
I20,SCA,J,LM-LCI-TOT,CZ,2022-Q1,109.9
I20,SCA,J,LM-LCI-TOT,CZ,2022-Q2,111.7
I20,SCA,J,LM-LCI-TOT,CZ,2022-Q3,112.1
I20,SCA,J,LM-LCI-TOT,CZ,2022-Q4,114.8
I20,SCA,J,LM-LCI-TOT,CZ,2023-Q1,120.2
I20,SCA,J,LM-LCI-TOT,CZ,2023-Q2,123.3
I20,SCA,J,LM-LCI-TOT,CZ,2023-Q3,126.2
I20,SCA,J,LM-LCI-TOT,CZ,2023-Q4,127.5
I20,SCA,J,LM-LCI-TOT,CZ,2024-Q1,127.6
I20,SCA,J,LM-LCI-TOT,DE,2021-Q1,98.2
I20,SCA,J,LM-LCI-TOT,DE,2021-Q2,100.9
I20,SCA,J,LM-LCI-TOT,DE,2021-Q3,104.3
I20,SCA,J,LM-LCI-TOT,DE,2021-Q4,103.5
I20,SCA,J,LM-LCI-TOT,DE,2022-Q1,101.8
I20,SCA,J,LM-LCI-TOT,DE,2022-Q2,107.1
I20,SCA,J,LM-LCI-TOT,DE,2022-Q3,106.0
I20,SCA,J,LM-LCI-TOT,DE,2022-Q4,108.5
I20,SCA,J,LM-LCI-TOT,DE,2023-Q1,108.9
I20,SCA,J,LM-LCI-TOT,DE,2023-Q2,112.0
I20,SCA,J,LM-LCI-TOT,DE,2023-Q3,111.6
I20,SCA,J,LM-LCI-TOT,DE,2023-Q4,111.7
I20,SCA,J,LM-LCI-TOT,DE,2024-Q1,115.3
I20,SCA,J,LM-LCI-TOT,DK,2021-Q1,102.4
I20,SCA,J,LM-LCI-TOT,DK,2021-Q2,103.2
I20,SCA,J,LM-LCI-TOT,DK,2021-Q3,104.0
I20,SCA,J,LM-LCI-TOT,DK,2021-Q4,104.2
I20,SCA,J,LM-LCI-TOT,DK,2022-Q1,105.4
I20,SCA,J,LM-LCI-TOT,DK,2022-Q2,106.3
I20,SCA,J,LM-LCI-TOT,DK,2022-Q3,106.5
I20,SCA,J,LM-LCI-TOT,DK,2022-Q4,106.6
I20,SCA,J,LM-LCI-TOT,DK,2023-Q1,107.3
I20,SCA,J,LM-LCI-TOT,DK,2023-Q2,108.3
I20,SCA,J,LM-LCI-TOT,DK,2023-Q3,109.0
I20,SCA,J,LM-LCI-TOT,DK,2023-Q4,109.6
I20,SCA,J,LM-LCI-TOT,DK,2024-Q1,109.9
I20,SCA,J,LM-LCI-TOT,EA,2021-Q1,101.1
I20,SCA,J,LM-LCI-TOT,EA,2021-Q2,101.7
I20,SCA,J,LM-LCI-TOT,EA,2021-Q3,103.8
I20,SCA,J,LM-LCI-TOT,EA,2021-Q4,104.5
I20,SCA,J,LM-LCI-TOT,EA,2022-Q1,104.6
I20,SCA,J,LM-LCI-TOT,EA,2022-Q2,106.0
I20,SCA,J,LM-LCI-TOT,EA,2022-Q3,106.4
I20,SCA,J,LM-LCI-TOT,EA,2022-Q4,107.6
I20,SCA,J,LM-LCI-TOT,EA,2023-Q1,109.6
I20,SCA,J,LM-LCI-TOT,EA,2023-Q2,111.0
I20,SCA,J,LM-LCI-TOT,EA,2023-Q3,112.0
I20,SCA,J,LM-LCI-TOT,EA,2023-Q4,113.0
I20,SCA,J,LM-LCI-TOT,EA,2024-Q1,114.9
I20,SCA,J,LM-LCI-TOT,EA19,2021-Q1,101.1
I20,SCA,J,LM-LCI-TOT,EA19,2021-Q2,101.9
